WRINV_NO,FIRE_TYPE_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
230106191158584,임야,,,0,0,0,286,금,고흥소방서,과역119안전센터,20230106144740,20230106144759,20230106145926,20230106163035,20230106170035,20230106175035,687,7269,전라남도,고흥군,31,8,4.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산정상,9.5,0~4 m/s,북서,42.0
230109222013431,임야,,,0,0,0,330,월,합천소방서,합천119안전센터,20230109193246,20230109193331,20230109193935,20230109202133,20230109210235,20230109212953,364,4980,경상남도,합천군,5,5,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산아래,4.5,0~4 m/s,북,68.0
230113053558648,임야,,,0,0,0,704,금,김해서부소방서,한림119안전센터,20230113021619,20230113021827,20230113022858,20230113035103,20230113050147,20230113055109,631,9169,경상남도,김해시,17,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산정상,13.0,0~4 m/s,남동,100.0
230121155216868,임야,,,0,0,0,1733,토,거제소방서,연초119안전센터,20230121131944,20230121132041,20230121132418,20230121140010,20230121144810,20230121150700,217,5032,경상남도,거제시,6,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산아래,4.1,0~4 m/s,북,28.0
230124084312293,임야,,,0,0,0,33,화,산청소방서,산청119안전센터,20230124060537,20230124060641,20230124062504,20230124064753,20230124074809,20230124080837,1103,4985,경상남도,산청군,9,9,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림,,N,N,N,공유림,산아래,-8.4,5~8 m/s,북서,61.0
230124153837493,임야,,,0,0,0,880,화,기장소방서,장안119안전센터,20230124125313,20230124125351,20230124130418,20230124131649,20230124133003,20230124133004,627,1545,부산광역시,기장군,11,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,,,"종이,목재,건초등",나무,임야,산불,사유림,,N,N,N,사유림,산아래,-5.7,5~8 m/s,북서,23.0
230122172928286,임야,,,0,0,0,6,일,통영소방서,죽림119안전센터,20230122154748,20230122154844,20230122155108,20230122155335,20230122155335,20230122160827,144,147,경상남도,통영시,0,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화의심,방화의심,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,공유림,,N,N,N,공유림,산중턱,5.2,5~8 m/s,북동,44.0
230118232035752,임야,,,0,0,0,127,수,통영소방서,죽림119안전센터,20230118211359,20230118211515,20230118212141,20230118213117,20230118214828,20230118220918,386,1607,경상남도,통영시,11,8,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,1.8,0~4 m/s,북동,52.0
230122000106748,임야,기타,기타,0,0,0,2750,토,고흥소방서,고흥119안전센터,20230121151442,20230121151631,20230121152831,20230121181247,20230121193047,20230121230047,720,14536,전라남도,고흥군,16,16,8.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등",건초,미상,미상,"종이,목재,건초등",건초,임야,산불,사유림,,N,N,N,사유림,산중턱,4.5,0~4 m/s,북서,31.0
230224155041007,임야,전기,380/220V이상 상용전원,0,0,0,1302,금,,,20230224125508,20230224125603,20230224131350,20230224132032,20230224132032,20230224151216,1067,402,경기도,연천군,16,8,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등",잔디,산업장비,용접절단기(토치),"종이,목재,건초등",잔디,임야,산불,사유림,,N,N,N,사유림,산아래,8.1,0~4 m/s,서,30.0
230224191840300,임야,,,0,0,0,3300,금,강진소방서,강진119안전센터,20230224141033,20230224141132,20230224142923,20230224161746,20230224173546,20230224173546,1071,11183,전라남도,강진군,16,16,11.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","기타(종이,목재,건초등)",임야,산불,사유림,,N,N,N,사유림,산중턱,12.5,0~4 m/s,북서,34.0
230129143350903,임야,,,0,0,0,1925,일,순천소방서,저전119안전센터,20230129121625,20230129121625,20230129122911,20230129131049,20230129135649,20230129142849,766,5258,전라남도,순천시,14,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,6.0,0~4 m/s,남,45.0
230126195812184,임야,,,0,1,1,0,목,사하소방서,괴정119안전센터,20230126175326,20230126175455,20230126180100,20230126181722,20230126182734,20230126193439,365,1594,부산광역시,사하구,4,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화,방화,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,N,N,N,국유림,산아래,1.9,0~4 m/s,북서,48.0
230219123953810,임야,,,0,0,0,1469,금,광양소방서,광영119안전센터,20230217055919,20230217060012,20230217063843,20230219075500,20230219084000,20230219113700,2311,7277,전라남도,광양시,28,24,16.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),미상,미상,,,가연성가스,프로판가스,임야,산불,사유림,,N,N,N,사유림,산아래,0.0,0~4 m/s,북,75.0
230129151312810,임야,,,0,0,0,0,일,양산소방서,물금119안전센터,20230129105856,20230129105956,20230129110846,20230129123600,20230129132309,20230129142336,530,8063,경상남도,양산시,22,22,5.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등",건초,,,"종이,목재,건초등","기타(종이,목재,건초등)",임야,산불,사유림,,N,N,N,사유림,산아래,1.4,0~4 m/s,북동,43.0
230217170023817,임야,,,0,0,0,0,금,조치원소방서,연서119안전센터,20230217113200,20230217113307,20230217114427,20230217122600,20230217130012,20230217133941,680,4545,세종특별자치시,,6,8,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,5.2,0~4 m/s,남동,53.0
230217171902157,임야,,,0,0,0,2200,금,고양소방서,행신119안전센터,20230217140319,20230217140405,20230217140642,20230217143830,20230217145232,20230217162715,157,2750,경기도,고양시 덕양구,6,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산아래,9.1,0~4 m/s,서,45.0
230219202341521,임야,,,0,0,0,673,일,양평소방서,공흥119안전센터,20230219164848,20230219164957,20230219165643,20230219181000,20230219183500,20230219192259,406,5897,경기도,양평군,4,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",잔디,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,7.3,0~4 m/s,서,30.0
230128130137601,임야,,,0,0,0,1056,토,포항남부소방서,구룡포119안전센터,20230128101604,20230128101644,20230128102232,20230128110800,20230128113000,20230128115553,348,4048,경상북도,포항시 남구,13,1,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등",나무,,,"종이,목재,건초등",나무,임야,산불,공유림,,N,N,N,공유림,산아래,-3.7,0~4 m/s,북서,26.0
230205003109431,임야,,,0,1,1,16500,토,포항북부소방서,기계119안전센터,20230204182025,20230204182128,20230204183224,20230204195320,20230204205420,20230204223120,656,8516,경상북도,포항시 북구,22,3,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,1.2,0~4 m/s,남서,35.0
230206175015408,임야,,,0,0,0,419,월,진도소방서,임회119안전센터,20230206111551,20230206111700,20230206112102,20230206113257,20230206135033,20230206164211,242,8971,전라남도,진도군,36,26,4.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,7.0,0~4 m/s,동,40.0
230122214259140,임야,,,0,0,0,66,일,온산소방서,웅촌119안전센터,20230122133536,20230122133613,20230122134235,20230122141104,20230122141434,20230122143525,382,1919,울산광역시,울주군,15,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,5.5,0~4 m/s,북동,37.0
230223200558519,임야,,,0,3,3,610,목,의령소방서,부림119안전센터,20230223160514,20230223160604,20230223161552,20230223170344,20230223180242,20230223185633,588,6410,경상남도,의령군,17,8,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등",잔디,임야,산불,사유림,,N,N,N,사유림,산아래,14.2,0~4 m/s,남동,20.0
230130180312819,임야,,,0,0,0,11,월,도봉소방서,쌍문119안전센터,20230130164847,20230130164947,20230130165410,20230130170149,20230130170149,20230130172049,263,459,서울특별시,도봉구,1,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,1.6,0~4 m/s,북서,43.0
230113093035041,임야,,,0,1,1,1288158,목,성주소방서,성주119안전센터,20230112124126,20230112124135,20230112125311,20230113010123,20230113062007,20230113085413,696,62816,경상북도,성주군,20,20,4.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림,,N,N,N,공유림,산중턱,10.2,0~4 m/s,서,28.0
230130230414149,임야,,,0,0,0,0,월,온산소방서,온양119안전센터,20230130151814,20230130151852,20230130152616,20230130155754,20230130160820,20230130172154,444,2524,울산광역시,울주군,4,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,공유림,,N,N,N,공유림,산아래,7.0,0~4 m/s,북동,15.0
230131152234694,임야,,,0,0,0,0,화,동해소방서,묵호119안전센터,20230131113629,20230131113743,20230131114937,20230131120517,20230131123410,20230131124937,714,2673,강원특별자치도,동해시,9,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,공유림,,N,N,N,공유림,산아래,6.4,0~4 m/s,북동,32.0
230223215808345,임야,,,0,0,0,2073,목,봉화소방서,명호119안전센터,20230223152823,20230223152856,20230223153900,20230223164030,20230223165030,20230223203830,604,4290,경상북도,봉화군,31,9,0.0,미상(발화원인),미상(발화원인),부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,9.8,0~4 m/s,서,30.0
230128200208170,임야,,,0,0,0,550,토,금정소방서,남산119안전센터,20230128182816,20230128182849,20230128183830,20230128184334,20230128185440,20230128194755,581,970,부산광역시,금정구,7,5,0.0,미상(발화원인),미상(발화원인),미상,미상,쓰레기류,쓰레기,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,0.0,5~8 m/s,남서,85.0
230206162712372,임야,,,0,0,0,550,월,임실소방서,임실119안전센터,20230206134539,20230206134642,20230206135815,20230206142515,20230206143515,20230206153015,693,2220,전북특별자치도,임실군,39,11,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,11.9,0~4 m/s,남동,10.0
230221155322580,임야,,,0,0,0,0,화,시흥소방서,목감119안전센터,20230221113325,20230221113452,20230221113738,20230221115858,20230221122638,20230221130000,166,2940,경기도,시흥시,14,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,쓰레기류,쓰레기,임야,산불,사유림,,N,N,N,사유림,산아래,-0.1,0~4 m/s,동,36.0
230103134205395,임야,,,0,0,0,0,화,금정소방서,남산119안전센터,20230103085342,20230103085456,20230103085959,20230103093524,20230103101849,20230103111852,303,4730,부산광역시,금정구,5,1,0.0,미상(발화원인),미상(발화원인),부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,국유림,,N,N,N,국유림,산아래,-3.4,0~4 m/s,북,43.0
230206151009503,임야,,,0,0,0,1037,월,익산소방서,함열119안전센터,20230206124537,20230206124537,20230206125300,20230206132000,20230206134900,20230206135500,443,3360,전북특별자치도,익산시,15,14,6.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",잔디,,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,8.5,0~4 m/s,동,27.0
230209230004441,임야,,,0,0,0,0,목,논산소방서,연무119안전센터,20230209191521,20230209191655,20230209193208,20230209202216,20230209213716,20230209223816,913,7508,충청남도,논산시,16,8,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,기타,기타,,,기타,기타,임야,산불,사유림,,N,N,N,사유림,산중턱,8.8,0~4 m/s,북동,37.0
230223152021158,임야,,,0,0,0,222,목,북부소방서,농소119안전센터,20230223132330,20230223132359,20230223133443,20230223133710,20230223134225,20230223134225,644,462,울산광역시,북구,9,8,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,13.2,0~4 m/s,북,21.0
230215171857265,임야,,,0,0,0,25,수,용인소방서,백암119안전센터,20230215150040,20230215150155,20230215150854,20230215152639,20230215154405,20230215161029,419,2111,경기도,용인시 처인구,27,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,5.5,0~4 m/s,남,44.0
230220144722772,임야,,,0,0,0,24728,월,의성소방서,군위119안전센터,20230220111711,20230220111813,20230220114054,20230220122216,20230220130416,20230220134316,1361,5002,경상북도,군위군,24,19,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,5.4,0~4 m/s,동,39.0
230210151653897,임야,,,0,0,0,80,금,하남소방서,덕풍119안전센터,20230210120447,20230210120535,20230210121546,20230210121617,20230210121617,20230210124758,611,31,경기도,하남시,11,6,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",,,,,임야,산불,사유림,,N,N,N,사유림,산중턱,6.2,0~4 m/s,남서,74.0
230220150449507,임야,,,0,0,0,3300,월,화성소방서,남양119안전센터,20230220122454,20230220122540,20230220123532,20230220131830,20230220134040,20230220144553,592,3908,경기도,화성시,12,8,3.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산아래,2.5,0~4 m/s,남,34.0
230222202547095,임야,,,0,0,0,1842,수,파주소방서,월롱119안전센터,20230222145206,20230222145243,20230222150207,20230222153053,20230222153053,20230222165304,564,1726,경기도,파주시,10,8,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림,,N,N,N,사유림,산중턱,6.1,0~4 m/s,북,42.0
230215172147011,임야,,,0,0,0,0,수,세종소방서,아름119안전센터,20230215155051,20230215155202,20230215155848,20230215160649,20230215162137,20230215162635,406,1369,세종특별자치시,,9,8,3.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,,,임야,산불,사유림,,N,N,N,사유림,산아래,3.4,0~4 m/s,남동,40.0
230215055159089,임야,,,0,0,0,165,수,의창소방서,봉곡119안전센터,20230215040152,20230215040324,20230215040847,20230215042137,20230215042557,20230215050609,323,1030,경상남도,창원시 의창구,8,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,사유림,,N,N,N,사유림,산아래,3.0,0~4 m/s,북,70.0
230220174313014,임야,,,0,0,0,0,월,종로소방서,신영119안전센터,20230220132602,20230220132657,20230220133600,20230220162500,20230220162500,20230220170000,543,10140,서울특별시,종로구,8,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,,,임야,산불,국유림,,N,N,N,국유림,산정상,-2.0,0~4 m/s,서,41.0
